,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,4514.2,769.5,467.1,0.0,2534.2,-960.2,0.0,-960.2
Mar-2020,4511.2,806.7,447.8,0.0,2487.9,16.8,0.0,16.8
Jun-2020,4436.6,817.3,449.4,0.0,2395.9,43.0,21.5,21.5
Sep-2020,4326.1,774.4,618.8,0.0,2221.4,30.1,0.0,30.1
Dec-2020,4467.0,937.1,470.0,0.0,2195.4,35.4,0.0,35.4
Mar-2021,4936.7,1250.5,162.1,0.0,2153.7,-250.6,-330.6,80.0
Jun-2021,4539.1,1143.5,316.8,0.0,2109.3,159.2,57.4,101.8
Sep-2021,4655.9,1199.6,398.1,0.0,2122.1,315.5,110.2,205.4
Dec-2021,4638.4,1141.5,621.1,0.0,2156.7,791.7,481.3,310.4
Mar-2022,4361.6,1291.8,360.6,0.0,2120.3,484.0,171.8,312.2
Jun-2022,3796.6,1155.1,494.4,0.0,2201.5,193.1,69.5,123.6
