,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,6640.3,5288.2,1352.1,570.2,634.3,147.6,50.7,96.9
Mar-2020,5930.3,4368.1,1562.2,567.5,622.5,372.1,90.4,281.7
Jun-2020,6280.8,4452.5,1828.3,561.6,604.0,662.7,158.0,504.7
Sep-2020,7870.8,5424.5,2434.8,568.0,553.6,1324.7,326.7,998.0
Dec-2020,8739.4,4829.7,3908.3,566.4,528.6,2642.9,417.3,2225.6
Mar-2021,11083.0,5546.2,4883.6,547.5,500.3,4488.9,1062.9,3426.0
Jun-2021,10415.2,5860.9,4523.7,556.0,444.3,3554.1,893.4,2660.7
Sep-2021,13280.4,8742.3,4518.9,562.3,350.1,3625.7,914.4,2711.3
Dec-2021,11978.5,8787.3,3167.5,563.4,325.3,2302.6,588.9,1713.6
Mar-2022,13859.3,11004.3,2826.6,550.5,295.1,1685.7,488.0,1197.7
Jun-2022,12869.4,9537.7,3310.8,539.5,257.9,8338.9,1715.8,6623.1
