,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,6318.5,1380.9,4105.7,69.7,2051.6,1999.2,511.1,1488.2
Mar-2020,6515.2,1308.1,3337.8,80.7,2056.3,1204.8,313.2,891.6
Jun-2020,5901.7,1015.5,3244.6,77.0,1984.8,1184.0,314.5,869.5
Sep-2020,5789.8,1034.1,3114.1,67.1,1868.1,1185.5,309.0,876.6
Dec-2020,5847.7,1237.5,3363.0,73.2,1870.2,1421.8,373.2,1048.6
Mar-2021,6010.3,1429.8,3375.6,84.9,1723.3,1571.6,410.8,1160.8
Jun-2021,5917.0,1196.8,2994.7,82.4,1763.9,1149.5,306.6,842.9
Sep-2021,6808.8,1825.0,3744.0,87.6,1889.3,1767.6,461.9,1305.8
Dec-2021,7525.6,1860.2,4668.3,88.8,1972.1,2609.8,676.0,1933.8
Mar-2022,7620.2,1853.1,5100.2,96.1,1947.8,3059.5,791.5,2267.9
Jun-2022,8146.4,2113.9,5282.7,102.1,2006.0,3176.3,820.4,2355.9
