,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,6215.6,1532.9,-0.5,0.0,3404.9,755.9,6518.9,-5763.0
Mar-2020,6924.9,1809.0,547.3,0.0,3242.2,289.7,154.3,135.4
Jun-2020,5901.0,1451.0,322.4,0.0,3124.0,438.0,293.5,144.4
Sep-2020,5761.1,1520.8,174.3,0.0,2994.1,665.0,340.6,324.4
Dec-2020,5932.2,1538.5,271.0,0.0,2754.5,843.0,464.5,378.4
Mar-2021,6962.6,1541.6,1698.5,0.0,2541.7,422.6,-89.6,512.2
Jun-2021,6554.9,1368.5,1137.2,0.0,2410.4,1024.3,421.0,603.3
Sep-2021,5000.6,1490.8,362.8,0.0,2300.8,774.5,207.4,567.1
Dec-2021,5772.9,1762.8,619.7,0.0,2242.4,965.8,387.6,578.2
Mar-2022,5444.1,1751.7,668.8,0.0,2179.2,844.0,153.4,690.6
Jun-2022,5781.0,1575.9,911.6,0.0,2153.3,1092.6,336.2,756.4
