,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1385.2,1267.2,111.7,48.8,57.3,11.9,4.3,7.6
Mar-2020,1379.4,1229.2,142.4,57.9,50.3,31.6,39.5,-7.9
Jun-2020,773.7,724.3,40.3,54.2,47.8,-52.5,0.0,-52.5
Sep-2020,1213.7,1052.5,153.2,54.9,43.5,44.6,0.0,44.6
Dec-2020,1383.6,1196.4,178.9,52.0,40.7,82.5,18.8,63.7
Mar-2021,1701.2,1448.9,240.2,75.4,43.9,158.4,-14.9,173.3
Jun-2021,1122.0,970.3,146.6,61.8,44.3,45.6,11.5,34.1
Sep-2021,1350.0,1180.2,160.6,62.0,45.3,60.6,15.2,45.4
Dec-2021,1467.1,1335.1,121.1,66.5,41.3,24.2,6.1,18.1
Mar-2022,1670.0,1512.9,147.4,85.1,39.2,43.7,8.1,35.7
Jun-2022,1645.6,1489.8,150.0,73.9,38.0,43.9,11.0,32.8
