,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,175.6,147.3,24.2,5.1,1.6,21.5,0.0,21.5
Mar-2020,190.2,164.9,21.4,5.1,2.1,6.8,1.9,4.9
Jun-2020,186.2,139.8,37.3,5.1,1.9,39.4,-9.3,48.8
Sep-2020,187.9,138.5,44.3,5.1,1.6,42.7,8.6,34.1
Dec-2020,201.3,141.6,51.2,5.2,1.3,53.3,11.1,42.1
Mar-2021,211.3,153.2,55.0,5.2,2.2,50.6,13.7,36.9
Jun-2021,239.7,176.7,53.7,5.1,1.6,50.2,15.2,35.0
Sep-2021,260.0,191.6,58.8,6.2,2.4,59.8,15.3,44.5
Dec-2021,274.3,205.6,60.3,6.3,2.4,60.0,15.3,44.8
Mar-2022,297.2,213.6,73.2,6.7,2.2,80.8,18.6,62.2
Jun-2022,311.9,232.2,75.6,7.1,2.4,70.3,17.7,52.5
