,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1763.8,452.5,124.7,0.0,926.6,20.5,5.4,15.1
Mar-2020,1803.2,437.6,152.8,0.0,865.7,70.6,-13.1,83.7
Jun-2020,1693.2,405.1,156.8,0.0,814.3,136.3,30.8,105.5
Sep-2020,1666.3,424.3,177.2,0.0,793.2,164.0,49.1,114.9
Dec-2020,1601.8,578.2,5.4,0.0,766.7,55.7,21.1,34.6
Mar-2021,1565.8,579.3,33.3,0.0,736.7,178.3,74.0,104.4
Jun-2021,1595.9,429.3,208.6,0.0,738.0,164.6,55.7,108.9
Sep-2021,1561.0,469.6,210.7,0.0,717.6,209.7,44.2,165.4
Dec-2021,1600.1,481.2,206.0,0.0,717.3,255.5,70.0,185.5
Mar-2022,1614.8,474.1,235.8,0.0,699.3,301.2,87.7,213.5
Jun-2022,1672.6,469.5,276.4,0.0,727.6,320.8,92.1,228.8
