,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1008.6,964.5,34.9,83.1,72.8,-111.8,0.4,-112.2
Mar-2020,1027.4,872.2,136.1,81.9,72.1,-132.5,0.8,-133.2
Jun-2020,664.5,645.7,7.4,79.8,69.0,-130.1,1.3,-131.3
Sep-2020,1201.5,1002.3,183.6,78.6,62.8,57.8,-1.3,59.0
Dec-2020,1399.9,954.5,409.6,84.7,56.8,303.9,-0.5,304.4
Mar-2021,1562.2,1048.9,497.8,84.0,46.1,383.2,43.3,339.9
Jun-2021,1726.6,1167.4,520.2,83.8,31.3,444.0,112.4,331.6
Sep-2021,1701.9,1395.6,241.7,82.3,24.5,184.7,49.9,134.8
Dec-2021,1687.0,1425.9,251.3,82.1,22.3,144.2,40.3,103.9
Mar-2022,1823.7,1635.1,164.3,71.3,31.9,85.4,25.8,59.6
Jun-2022,2154.8,2062.3,-68.0,85.8,341.5,-334.8,-3.7,-331.1
