,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1075.3,980.3,84.7,19.3,14.0,61.7,20.5,41.2
Mar-2020,1496.3,1306.6,181.9,18.6,15.1,158.8,11.7,147.1
Jun-2020,1227.3,1067.9,154.5,19.6,15.8,123.8,43.4,80.4
Sep-2020,1173.3,1089.9,74.8,19.7,13.7,50.0,17.4,32.5
Dec-2020,1131.8,961.8,160.0,19.8,9.6,140.6,49.4,91.2
Mar-2021,1195.2,1023.6,160.6,20.0,12.3,117.5,48.3,69.1
Jun-2021,1112.1,961.5,146.3,19.8,14.6,116.2,29.9,86.4
Sep-2021,1166.5,1046.7,105.6,20.3,11.0,88.6,21.7,66.9
Dec-2021,1124.6,912.0,198.2,20.4,10.7,181.4,54.3,127.1
Mar-2022,1193.9,1016.7,170.7,20.3,13.2,133.7,31.9,101.7
Jun-2022,1232.9,1111.3,113.3,21.8,20.1,79.6,20.1,59.6
