,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,401.0,300.9,84.1,16.5,0.9,82.7,20.5,62.2
Mar-2020,419.7,325.7,91.1,16.7,0.4,66.9,16.1,50.9
Jun-2020,512.2,331.5,158.2,17.0,3.7,160.0,38.1,121.9
Sep-2020,420.0,306.0,105.7,17.1,1.7,95.1,24.1,71.0
Dec-2020,556.2,333.7,166.6,17.1,1.1,204.3,52.7,151.7
Mar-2021,515.6,364.4,125.9,16.2,0.7,134.3,31.8,102.5
Jun-2021,559.2,388.0,158.3,17.5,0.9,152.8,37.5,115.3
Sep-2021,546.3,412.0,114.7,15.4,1.2,117.7,29.3,88.4
Dec-2021,537.6,418.9,114.3,16.6,1.3,100.7,26.2,74.6
Mar-2022,585.4,462.0,121.6,21.8,1.6,100.1,17.4,82.7
Jun-2022,716.6,548.1,168.0,25.7,5.8,137.0,35.7,101.3
