,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,4.5,1.7,2.7,0.2,0.0,2.5,0.6,1.9
Mar-2020,4.6,0.9,3.5,0.2,0.1,3.4,2.4,1.0
Jun-2020,4.6,0.6,3.7,0.2,0.0,3.7,1.0,2.7
Sep-2020,3.9,1.0,2.8,0.2,0.0,2.6,0.8,1.8
Dec-2020,162.6,0.9,161.7,0.2,0.0,161.5,19.1,142.3
Mar-2021,6.7,4.6,2.0,0.2,0.0,1.8,1.6,0.1
Jun-2021,5.2,1.0,4.1,0.2,0.0,3.9,1.1,2.9
Sep-2021,5.1,1.1,4.0,0.2,0.0,3.8,1.0,2.7
Dec-2021,4.9,6.7,-1.8,0.2,0.0,-63.2,-0.4,-62.8
Mar-2022,4.5,1.1,-4.9,0.0,0.0,-4.9,-3.2,-1.7
Jun-2022,4.2,1.6,2.6,0.0,0.0,5.3,0.7,4.6
