,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2582.8,2193.7,370.5,79.5,46.5,263.2,66.7,196.5
Mar-2020,2685.5,2240.0,426.7,80.5,42.0,323.1,77.2,245.8
Jun-2020,1097.8,897.2,185.7,82.2,40.1,78.3,19.6,58.7
Sep-2020,2580.7,1826.9,733.0,85.6,33.9,634.3,159.5,474.8
Dec-2020,2905.3,2270.9,614.8,86.2,24.3,523.9,131.8,392.1
Mar-2021,3447.7,2874.7,554.2,86.8,18.0,468.2,118.3,349.9
Jun-2021,3087.2,2343.1,722.9,90.5,15.9,637.7,161.6,476.1
Sep-2021,3705.1,3264.9,421.0,93.7,12.3,334.2,85.2,249.1
Dec-2021,5276.4,5003.7,237.5,96.9,14.0,161.9,40.0,121.9
Mar-2022,4687.0,3972.0,697.4,102.1,14.4,586.7,142.4,444.3
Jun-2022,5322.2,4696.6,606.6,103.2,13.6,508.9,127.8,381.1
