,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,10145.8,8195.7,1786.0,613.7,402.6,933.8,290.7,643.1
Mar-2020,10584.2,8098.1,2262.3,609.0,432.4,1444.8,-1461.5,2906.3
Jun-2020,7669.7,5418.5,1955.2,588.6,333.4,1171.8,366.3,805.6
Sep-2020,10165.0,7465.9,2552.7,612.7,301.9,1778.0,569.3,1208.7
Dec-2020,12092.2,8886.1,2944.5,602.2,300.6,2303.3,753.0,1550.3
Mar-2021,14050.0,10453.1,3512.4,630.9,323.1,2643.0,865.5,1777.5
Jun-2021,11693.3,8304.9,3172.0,597.7,275.9,2514.8,833.7,1681.1
Sep-2021,11690.2,8948.4,2600.0,612.7,182.8,1946.3,646.2,1300.1
Dec-2021,12579.5,10249.1,2221.5,608.9,165.0,1556.4,-75.1,1631.5
Mar-2022,15312.3,12224.6,2942.9,637.4,174.7,2275.6,-178.3,2453.9
Jun-2022,14881.6,11786.1,2929.4,628.2,199.7,2267.7,713.6,1554.0
