,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1153.0,831.1,316.1,51.5,2.9,267.4,68.3,199.1
Mar-2020,1090.9,808.4,262.9,46.2,2.0,234.4,30.2,204.2
Jun-2020,1046.9,732.6,308.0,45.4,2.0,266.9,68.7,198.2
Sep-2020,1293.0,876.2,409.3,46.1,1.8,368.9,94.7,274.2
Dec-2020,1241.8,861.3,370.6,45.6,1.9,333.0,84.7,248.4
Mar-2021,1289.8,861.4,421.8,45.5,1.6,381.4,66.7,314.7
Jun-2021,1171.2,810.8,355.2,44.7,1.5,314.2,81.0,233.2
Sep-2021,1358.9,951.7,400.8,44.9,1.5,360.9,91.7,269.2
Dec-2021,1285.8,899.6,380.6,43.9,1.5,340.8,88.5,252.3
Mar-2022,1310.1,871.9,429.4,43.8,1.4,393.1,69.5,323.6
Jun-2022,1208.3,871.1,325.7,44.2,1.3,282.4,72.7,209.7
