,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,551.8,463.0,83.0,8.9,0.7,79.0,18.1,60.9
Mar-2020,389.9,348.4,35.1,10.2,0.9,30.4,9.5,20.9
Jun-2020,215.1,200.6,7.9,8.3,0.7,5.5,1.4,4.1
Sep-2020,597.4,504.2,86.0,9.4,0.7,83.1,20.9,62.2
Dec-2020,687.8,561.2,118.2,10.0,1.0,115.6,29.1,86.5
Mar-2021,560.2,452.4,102.5,10.1,0.7,108.9,26.5,82.3
Jun-2021,365.2,317.8,39.1,9.8,1.0,36.6,9.4,27.2
Sep-2021,816.6,672.8,135.8,10.3,0.8,132.7,34.0,98.6
Dec-2021,724.5,593.5,125.6,10.7,1.4,118.9,30.2,88.7
Mar-2022,660.9,541.7,105.8,10.9,0.8,107.4,28.2,79.2
Jun-2022,606.4,516.8,83.0,10.8,1.1,77.7,20.0,57.6
