,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1118.3,872.7,238.8,56.3,52.4,86.2,21.4,64.8
Mar-2020,1049.2,854.3,186.3,59.3,52.2,83.4,12.3,71.1
Jun-2020,752.8,615.5,129.7,57.9,46.3,33.1,9.2,23.9
Sep-2020,909.0,740.0,159.4,58.2,44.1,66.8,17.9,49.0
Dec-2020,1199.4,995.4,197.9,49.8,45.7,108.5,29.1,79.4
Mar-2021,1338.5,1078.3,225.9,49.3,53.6,157.3,48.1,109.2
Jun-2021,1130.6,916.1,206.4,49.9,46.2,171.1,39.9,131.3
Sep-2021,1278.5,1051.3,217.2,54.3,50.5,122.4,31.8,90.6
Dec-2021,1321.1,1354.6,-53.3,50.5,59.7,-143.8,-36.3,-107.5
Mar-2022,1350.3,1271.7,57.1,54.6,62.7,-38.7,-6.0,-32.6
Jun-2022,1282.0,1163.0,107.0,54.0,61.0,4.0,2.0,2.0
