,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2436.8,1279.3,848.9,239.0,203.8,646.9,285.4,361.6
Mar-2020,2574.7,1367.1,907.5,350.9,269.5,610.0,217.5,392.5
Jun-2020,2386.9,1327.3,756.0,307.9,269.9,455.4,162.9,292.5
Sep-2020,1849.0,1125.8,319.7,290.4,245.6,192.8,172.4,20.4
Dec-2020,1875.1,1304.0,245.7,291.5,232.9,113.2,39.1,74.1
Mar-2021,2805.5,1538.8,632.3,314.5,232.1,992.0,337.2,654.8
Jun-2021,2504.4,1596.9,763.1,334.9,210.0,424.4,157.1,267.2
Sep-2021,2872.7,1498.8,994.9,329.1,218.1,1346.1,1045.9,300.2
Dec-2021,2509.6,1605.0,818.6,344.2,185.7,340.9,111.3,229.6
Mar-2022,2775.7,1706.7,872.6,519.9,170.0,495.1,55.4,439.7
Jun-2022,3176.5,1720.8,1373.7,341.9,171.1,757.1,251.1,506.1
