,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,301.1,201.0,55.2,25.8,0.0,74.3,18.9,55.5
Mar-2020,283.0,242.3,6.4,19.1,0.0,21.6,8.1,13.5
Jun-2020,178.1,104.0,48.3,21.9,0.0,2.1,0.2,1.9
Sep-2020,333.2,300.6,6.6,24.0,0.0,8.6,1.3,7.3
Dec-2020,287.0,191.7,76.0,25.4,0.0,70.0,18.6,51.4
Mar-2021,481.6,294.3,155.9,27.9,0.0,159.4,43.3,116.0
Jun-2021,314.2,209.6,83.8,23.7,0.0,80.9,19.1,61.8
Sep-2021,334.1,230.6,81.2,25.0,0.0,78.5,18.3,60.2
Dec-2021,391.2,200.8,162.6,26.4,0.0,164.0,40.1,123.9
Mar-2022,476.1,253.9,214.0,28.0,0.7,199.9,68.8,131.1
Jun-2022,390.8,227.6,148.0,25.7,0.0,137.5,34.7,102.8
