,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Jun-2020,33.8,25.8,-2.5,1.7,1.1,5.2,1.1,4.1
Sep-2020,55.2,40.8,-0.2,2.0,1.0,11.4,2.0,9.4
Dec-2020,65.3,38.0,5.2,2.4,1.0,24.0,4.2,19.8
Mar-2021,51.7,44.1,-5.4,2.3,1.0,4.3,1.4,2.9
Jun-2021,6.2,3.5,0.9,0.1,0.1,2.5,0.5,2.0
Sep-2021,70.0,44.2,5.2,1.1,1.4,23.3,5.0,18.3
Dec-2021,69.1,45.3,-0.4,1.2,1.4,21.3,4.5,16.8
Mar-2022,101.9,47.0,2.9,1.2,1.7,51.9,3.3,48.7
Jun-2022,67.9,53.3,-15.6,1.4,1.8,11.3,2.3,9.1
