,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1312.8,1110.6,167.0,66.9,1.3,133.9,22.1,111.8
Mar-2020,1384.8,1179.8,162.7,66.2,2.2,136.5,-102.2,238.8
Jun-2020,804.1,724.5,-24.2,66.0,11.7,1.9,0.4,1.5
Sep-2020,1226.5,993.0,194.2,68.1,6.0,159.4,20.8,138.7
Dec-2020,1553.0,1145.3,362.9,69.7,0.9,337.1,97.0,240.1
Mar-2021,1782.2,1262.6,470.4,68.5,1.3,449.8,140.9,308.9
Jun-2021,1437.2,1001.2,393.1,69.7,0.8,365.5,125.7,239.9
Sep-2021,2153.6,1665.1,430.9,70.9,0.8,416.9,134.6,282.3
Dec-2021,2428.5,1706.4,673.9,76.7,1.1,644.2,105.9,538.3
Mar-2022,2832.3,1885.8,885.9,74.4,0.8,871.3,228.1,643.3
Jun-2022,2772.4,1934.1,762.1,75.6,1.7,761.0,192.0,569.0
