,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Mar-2020,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Jun-2020,0.2,0.3,-0.1,0.0,0.0,-0.1,0.0,-0.1
Sep-2020,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Dec-2020,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Mar-2021,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Jun-2021,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Sep-2021,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Dec-2021,0.1,0.2,-0.1,0.0,0.0,-0.1,0.0,-0.1
Mar-2022,0.1,0.3,-0.2,0.0,0.0,-0.2,0.0,-0.2
Jun-2022,0.1,0.2,-0.2,0.0,0.0,-0.2,0.0,-0.2
