,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2069.6,112.7,1776.9,18.1,1461.1,297.8,62.7,235.1
Mar-2020,1925.3,127.2,1037.9,14.5,1380.0,-351.2,-88.1,-263.1
Jun-2020,1868.6,79.6,1711.7,15.9,1363.7,334.3,74.7,259.6
Sep-2020,2018.7,89.2,1744.0,14.6,1339.8,395.6,83.3,312.4
Dec-2020,1881.1,81.8,1534.3,14.0,1246.3,282.2,59.0,223.3
Mar-2021,1815.6,126.7,1336.2,14.3,1149.6,174.5,44.5,130.0
Jun-2021,1676.5,95.1,1420.8,12.8,1103.1,306.0,71.0,235.0
Sep-2021,1572.5,97.0,1330.5,13.4,1034.1,286.2,52.9,233.3
Dec-2021,1482.5,94.9,1257.9,13.1,997.5,247.5,63.8,183.7
Mar-2022,1414.6,101.0,1167.6,14.0,931.0,223.1,53.1,170.0
Jun-2022,1405.6,100.5,1255.6,13.0,930.5,313.4,75.2,238.2
