,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,889.4,882.9,-2.7,8.0,6.9,-8.4,-2.6,-5.9
Mar-2020,669.5,778.4,-117.5,10.4,9.8,-129.1,-32.4,-96.7
Jun-2020,549.3,469.5,72.0,8.9,7.9,63.0,16.0,47.0
Sep-2020,709.7,644.4,57.7,8.8,7.9,48.6,12.3,36.4
Dec-2020,940.7,783.8,147.9,8.8,5.5,142.6,36.0,106.5
Mar-2021,952.9,830.2,111.2,8.9,7.2,106.5,28.6,77.9
Jun-2021,1092.9,1005.5,79.1,9.2,4.4,73.8,18.7,55.1
Sep-2021,995.8,940.9,46.9,9.1,4.4,41.4,10.7,30.7
Dec-2021,1108.9,1066.4,32.1,9.0,4.4,29.1,7.5,21.6
Mar-2022,1239.0,1143.2,86.2,9.2,4.4,82.2,24.9,57.4
Jun-2022,1204.6,1125.2,71.3,8.9,4.4,66.1,16.8,49.3
