,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,3075.3,634.1,906.2,0.0,1177.4,969.0,238.0,731.0
Mar-2020,3346.5,659.5,1020.5,0.0,1166.3,693.3,176.0,517.3
Jun-2020,3404.8,614.1,1197.4,0.0,1206.6,735.1,185.3,549.8
Sep-2020,3579.4,677.3,1245.8,0.0,1274.5,1233.0,313.0,920.0
Dec-2020,3861.1,710.9,1360.8,0.0,1236.1,845.4,212.8,632.6
Mar-2021,3787.9,814.8,942.2,0.0,1243.7,135.2,32.1,103.0
Jun-2021,3943.4,776.3,1337.7,0.0,1295.9,496.2,123.1,373.1
Sep-2021,3672.5,877.8,1057.6,0.0,1245.5,-4028.7,-1020.1,-3008.6
Dec-2021,4120.9,886.8,1237.9,0.0,1284.0,1144.4,285.5,859.0
Mar-2022,4836.0,982.9,1557.0,0.0,1331.7,2516.7,614.3,1902.3
Jun-2022,4385.0,1023.5,1490.9,0.0,1540.9,1178.2,291.7,886.5
