,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,794.3,564.9,194.5,36.4,5.1,187.9,50.9,116.2
Mar-2020,781.5,593.7,140.3,41.6,3.9,142.4,24.5,6354.6
Jun-2020,666.5,472.3,155.7,47.6,4.4,142.3,33.5,108.8
Sep-2020,820.2,601.1,116.3,48.8,4.5,165.8,30.7,135.1
Dec-2020,838.1,637.6,174.6,48.6,4.2,147.7,32.0,115.6
Mar-2021,893.2,677.0,164.2,52.3,5.7,158.2,38.6,119.6
Jun-2021,929.1,589.1,238.8,53.5,4.5,282.1,54.0,228.1
Sep-2021,891.8,655.4,191.6,55.0,4.7,176.7,42.1,155.0
Dec-2021,960.8,687.1,244.4,55.8,4.3,213.6,57.9,155.7
Mar-2022,1217.1,838.0,276.6,58.2,5.8,315.2,47.0,262.8
Jun-2022,1386.0,827.0,398.0,60.0,4.0,495.0,114.0,381.0
