,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Jun-2021,1318.7,1322.2,-55.4,81.5,22.7,-110.0,0.0,-110.0
Mar-2022,1725.2,1613.1,64.8,166.8,22.9,-77.6,0.0,-77.6
Jun-2022,1656.5,1797.7,-198.4,143.5,23.2,-307.8,0.0,-307.8
