,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,422.1,201.5,220.5,14.8,21.8,183.9,47.8,136.1
Mar-2020,480.2,220.4,250.6,16.0,28.6,205.9,51.9,154.0
Jun-2020,546.2,247.2,295.7,13.4,22.8,259.8,66.3,193.5
Sep-2020,680.2,264.3,414.0,13.1,28.4,372.3,94.3,278.0
Dec-2020,619.6,224.6,396.7,13.8,25.2,357.6,90.7,266.9
Mar-2021,739.4,261.8,485.4,13.9,30.4,441.0,111.9,329.1
Jun-2021,747.1,279.0,469.2,14.4,41.7,415.0,106.0,309.1
Sep-2021,856.5,317.2,543.5,14.8,58.0,471.1,119.7,351.5
Dec-2021,941.8,333.2,608.1,16.0,82.6,509.7,129.5,380.2
Mar-2022,891.5,329.0,562.3,17.4,91.0,453.9,115.1,338.8
Jun-2022,793.7,310.6,481.0,16.4,100.2,364.5,93.4,271.1
