,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1714.2,1527.4,181.2,64.8,30.1,91.8,29.7,62.0
Mar-2020,1530.1,1333.7,189.9,69.2,33.8,65.2,9.4,55.8
Jun-2020,1084.2,967.4,99.2,73.0,42.8,-20.7,-6.1,-14.6
Sep-2020,1969.3,1674.6,290.5,83.9,44.4,166.4,-3.7,170.2
Dec-2020,2222.4,1886.7,325.8,87.3,41.2,195.1,67.5,127.5
Mar-2021,2282.2,2023.7,255.3,89.9,39.2,129.4,-12.5,141.8
Jun-2021,1901.6,1732.2,165.5,96.5,45.3,27.7,7.7,19.9
Sep-2021,2434.9,2216.1,216.3,120.6,48.7,49.1,13.1,36.0
Dec-2021,2425.0,2273.9,132.2,108.5,54.0,-18.0,-3.1,-14.9
Mar-2022,2581.0,2391.1,185.3,109.5,56.0,18.5,5.2,13.3
Jun-2022,2805.8,2638.9,164.2,111.4,51.4,3.5,0.9,2.5
