,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,8994.4,7802.7,1107.6,196.0,94.0,901.7,226.5,675.2
Mar-2020,8653.6,7869.6,697.5,194.2,103.5,486.2,127.2,359.0
Jun-2020,4951.9,3973.6,909.9,193.6,88.1,696.6,176.4,520.2
Sep-2020,6395.3,4872.6,1363.2,195.2,85.0,1242.6,315.3,927.3
Dec-2020,7439.3,5992.9,1335.3,192.5,81.5,1172.4,293.9,878.5
Mar-2021,7624.5,6484.2,1091.1,202.8,81.3,856.1,232.8,623.4
Jun-2021,8666.4,7543.6,1054.3,191.6,80.0,851.2,215.5,635.7
Sep-2021,10894.7,9516.2,1296.8,193.6,79.4,1105.5,282.4,823.0
Dec-2021,12669.1,10865.1,1732.2,193.6,77.6,1532.8,389.3,1143.5
Mar-2022,11245.6,9991.3,1169.1,189.6,80.3,984.4,234.2,750.1
Jun-2022,14405.6,13199.4,1064.4,191.2,77.8,937.1,236.2,700.9
