,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,253.9,155.5,83.0,9.3,0.3,88.9,22.0,66.8
Mar-2020,261.6,143.7,101.7,9.7,0.3,107.9,33.3,74.6
Jun-2020,240.2,134.4,97.2,10.6,0.0,95.1,22.8,72.3
Sep-2020,220.8,135.3,84.1,10.8,0.0,74.7,12.7,62.0
Dec-2020,232.8,151.4,72.1,10.8,0.0,70.6,6.5,64.1
Mar-2021,286.3,180.6,99.1,10.7,0.1,94.9,24.0,70.9
Jun-2021,404.0,284.9,101.5,11.0,0.0,108.1,27.2,80.9
Sep-2021,387.7,273.1,101.0,11.3,0.0,103.3,22.0,81.4
Dec-2021,383.6,276.2,92.8,11.5,0.0,95.9,12.6,83.3
Mar-2022,501.2,347.3,138.8,11.7,0.2,142.0,40.9,101.1
Jun-2022,525.0,375.4,130.9,12.8,0.5,136.3,35.1,101.2
