,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Mar-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jun-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sep-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dec-2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mar-2021,671.4,572.1,96.8,21.4,9.4,55.5,16.9,38.6
Jun-2021,1111.3,860.7,244.7,30.6,16.8,203.3,65.1,138.2
Sep-2021,1243.8,1023.1,213.7,29.6,11.0,180.2,57.6,122.6
Dec-2021,1265.5,1057.4,198.8,29.6,8.6,169.9,52.9,117.0
Mar-2022,1268.5,1106.2,155.7,30.3,9.9,122.2,47.7,74.5
Jun-2022,1167.1,1016.2,141.5,30.8,8.0,112.2,35.7,76.4
