,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Mar-2020,681.4,395.4,239.9,24.1,0.5,261.5,66.7,194.8
Jun-2020,916.3,471.6,412.6,24.2,0.5,420.0,106.4,313.6
Sep-2020,851.9,533.8,297.7,24.7,0.8,292.6,73.8,218.9
Dec-2020,894.5,595.2,264.2,25.0,1.2,273.2,69.1,204.1
Mar-2021,935.0,560.0,327.7,24.9,1.0,349.0,88.5,260.5
Jun-2021,1215.7,717.6,436.3,25.3,1.0,471.9,121.2,350.7
Sep-2021,1131.7,703.8,376.6,26.1,1.0,400.7,98.6,302.1
Dec-2021,1109.0,714.1,349.3,27.8,1.2,365.9,92.5,273.4
Mar-2022,1168.2,754.6,348.4,31.1,2.0,380.6,94.6,286.0
Jun-2022,931.3,586.7,270.2,34.9,0.9,308.8,79.3,229.5
