,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,24022.6,16520.0,6976.4,2319.8,1760.8,5020.2,2025.1,2995.1
Mar-2020,28278.8,19929.1,7317.8,2128.9,1836.9,6236.1,4983.6,1252.4
Jun-2020,24021.0,15708.4,7745.0,2529.7,2082.5,3700.3,1230.2,2470.2
Sep-2020,26023.3,17493.7,7183.4,2529.4,1772.8,3666.9,509.0,3504.8
Dec-2020,25268.6,17142.2,7367.1,2555.4,2009.4,4484.0,1168.6,3315.3
Mar-2021,28239.8,20059.0,6507.8,2797.2,1594.3,3496.8,-982.4,4479.2
Jun-2021,26802.2,18599.6,7438.9,2675.4,1988.5,4326.1,1180.5,3145.6
Sep-2021,29273.0,21104.7,7224.4,2721.5,1716.3,4172.4,960.5,3211.9
Dec-2021,29837.1,19802.9,9061.9,2891.4,1733.8,5351.9,1220.0,4132.0
Mar-2022,34130.1,22784.5,10120.6,2945.9,1912.2,6627.3,1005.4,5621.9
Jun-2022,39202.7,29267.5,9082.3,2911.4,1933.1,5007.8,1331.4,3676.4
