,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,183.6,99.0,79.7,5.6,7.2,71.8,19.8,52.0
Mar-2020,190.1,107.4,77.4,7.1,7.2,68.4,15.2,53.2
Jun-2020,244.0,126.1,112.1,7.1,3.2,107.6,26.3,81.2
Sep-2020,237.7,138.9,98.5,7.5,3.3,88.1,22.8,65.3
Dec-2020,279.8,136.8,138.2,8.8,2.7,131.5,33.9,97.6
Mar-2021,262.5,165.5,93.7,8.3,1.9,86.8,22.4,64.5
Jun-2021,269.6,149.2,114.6,9.0,2.1,109.3,27.8,81.4
Sep-2021,339.3,179.2,121.8,9.2,1.2,149.8,34.6,115.2
Dec-2021,400.9,205.6,186.0,10.5,0.7,184.1,47.1,137.0
Mar-2022,498.2,206.3,157.6,10.4,2.2,279.4,54.9,224.5
Jun-2022,349.7,184.1,154.7,10.5,1.4,153.7,39.6,114.1
