,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,8005.9,6272.4,1367.2,61.7,0.5,1671.3,409.7,1261.6
Mar-2020,7348.5,5563.1,1252.8,63.3,0.9,1721.2,410.9,1310.3
Jun-2020,3417.1,2670.7,408.5,63.8,0.9,681.7,153.6,528.0
Sep-2020,7441.7,5889.6,1266.2,64.3,2.6,1485.1,346.9,1138.2
Dec-2020,9279.1,7180.3,1729.6,65.0,1.0,2032.8,476.5,1556.3
Mar-2021,8879.7,7072.0,1524.1,66.2,2.0,1739.5,407.4,1332.1
Jun-2021,7715.3,6266.3,1119.8,64.1,2.3,1382.7,321.5,1061.2
Sep-2021,9080.5,7361.1,1401.1,65.6,1.7,1652.1,377.6,1274.5
Dec-2021,9294.4,7649.5,1372.1,69.8,1.8,1573.3,359.1,1214.2
Mar-2022,8263.7,6609.2,1365.6,69.7,2.9,1897.2,428.2,1469.0
Jun-2022,8324.3,6707.9,1297.0,67.3,4.3,1544.7,371.4,1173.3
