,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Jun-2021,27.0,24.0,2.0,0.5,0.2,2.3,0.0,2.3
Sep-2021,57.4,52.2,4.0,1.0,0.6,3.6,0.0,3.6
Dec-2021,25.8,25.2,-0.5,1.2,0.6,-1.2,0.0,-1.2
Mar-2022,45.0,41.1,-2.2,1.9,1.2,0.9,0.0,0.9
Jun-2022,32.7,28.8,-1.5,2.5,1.2,0.0,0.0,0.0
