,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,16779.2,16444.9,299.7,195.8,183.5,-45.0,-8.3,-36.6
Mar-2020,17575.8,19467.2,-1922.1,196.0,186.4,-2273.8,-677.4,-1596.4
Jun-2020,6433.9,6896.2,-487.7,200.1,134.5,-796.9,-277.1,-519.9
Sep-2020,6211.1,5945.7,236.6,209.8,-2.6,58.2,22.4,35.8
Dec-2020,7988.2,7804.9,146.6,225.1,62.4,-104.2,-33.2,-71.0
Mar-2021,13603.6,12730.0,845.9,218.0,136.7,518.9,190.6,328.3
Jun-2021,15169.4,14890.9,257.5,213.1,198.3,-132.9,-46.6,-86.3
Sep-2021,17714.4,17712.6,-20.9,212.4,179.0,-389.6,-147.0,-242.5
Dec-2021,25290.1,23423.3,1814.2,212.9,161.3,1492.6,523.6,969.0
Mar-2022,28254.3,25286.8,2941.0,220.5,394.0,2323.0,-685.2,3008.2
Jun-2022,35952.2,31201.5,4714.0,295.6,302.2,4152.9,1445.4,2707.5
