,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,227.3,187.1,36.8,4.8,0.3,35.2,8.5,26.7
Mar-2020,198.3,180.1,14.8,4.5,0.3,13.4,3.8,9.6
Jun-2020,196.2,165.0,28.6,4.6,0.3,26.4,7.7,18.6
Sep-2020,214.2,173.7,35.8,4.6,0.3,35.6,9.2,26.3
Dec-2020,203.2,169.5,30.7,5.1,0.3,28.3,7.2,21.1
Mar-2021,212.8,169.8,40.4,5.8,0.3,36.8,9.6,27.3
Jun-2021,178.3,159.8,15.6,4.8,0.3,13.5,3.3,10.2
Sep-2021,200.6,179.8,17.9,4.3,0.2,16.2,4.3,11.9
Dec-2021,205.9,185.9,14.7,3.5,0.2,16.3,4.8,11.4
Mar-2022,235.6,194.0,38.0,4.4,0.2,37.0,9.0,28.0
Jun-2022,236.4,204.4,28.0,4.6,0.2,27.3,7.1,20.2
