,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,7178.9,5957.8,1039.0,203.7,5.9,1011.5,131.1,880.4
Mar-2020,6407.9,5578.5,659.9,174.7,4.1,650.6,29.9,620.7
Jun-2020,3120.0,2863.5,108.0,170.8,6.3,79.5,18.2,61.3
Sep-2020,9508.7,8080.9,1286.4,173.2,4.6,1250.0,296.5,953.5
Dec-2020,9978.5,8362.1,1413.6,169.8,4.7,1441.8,357.4,1084.5
Mar-2021,8773.4,7474.8,1211.2,163.1,6.3,1129.1,264.1,865.0
Jun-2021,5625.7,4972.2,514.8,163.0,6.1,484.4,118.9,365.4
Sep-2021,8610.3,7387.0,1066.4,163.9,6.5,1052.9,258.5,794.4
Dec-2021,8004.9,6923.3,960.0,164.4,6.5,910.7,224.6,686.1
Mar-2022,7561.5,6594.2,827.6,158.5,6.7,802.2,175.2,627.0
Jun-2022,8445.5,7451.8,940.8,163.0,7.0,823.8,199.3,624.5
