,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,4679.1,1352.4,181.9,79.2,2565.9,-1623.0,15.8,-1638.9
Mar-2020,4439.6,1527.5,36.0,0.0,2392.4,107.4,35.8,71.5
Jun-2020,4316.2,1219.1,406.8,0.0,2205.5,127.5,34.0,93.5
Sep-2020,3969.1,1485.9,173.8,0.0,2141.0,126.4,25.0,101.4
Dec-2020,4711.7,1842.2,-98.3,0.0,2208.5,178.7,49.2,129.5
Mar-2021,4834.0,2155.6,-195.3,0.0,2032.6,43.1,-84.7,127.8
Jun-2021,4938.1,2032.3,152.5,0.0,1904.5,-877.4,-247.3,-630.0
Sep-2021,4880.3,2359.3,-87.1,0.0,1828.4,217.6,65.9,151.7
Dec-2021,5197.8,2578.9,1.1,0.0,1849.2,377.9,96.8,281.1
Mar-2022,5384.9,2674.0,-4.7,0.0,1884.4,457.1,114.3,342.7
Jun-2022,5777.4,2662.9,88.2,0.0,2170.6,635.8,161.5,474.3
