,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,9496.9,1115.7,7876.2,2802.4,2474.0,3104.7,793.3,2673.5
Mar-2020,10409.5,1632.3,8072.1,2863.6,2604.3,3309.3,1102.4,3182.7
Jun-2020,9620.1,1111.5,7877.2,2797.0,2278.6,2358.0,773.1,1978.9
Sep-2020,9890.1,1086.8,7971.1,2896.7,2095.0,3799.8,682.4,3117.4
Dec-2020,10311.4,1216.0,8460.5,2992.8,2151.1,4331.0,1007.2,3323.8
Mar-2021,10705.5,1195.3,8747.2,3025.3,1976.3,4142.1,626.5,3515.6
Jun-2021,10285.4,1204.3,8572.4,3026.7,2297.6,6926.4,1359.0,5567.4
Sep-2021,10472.0,1144.1,8785.1,3143.4,1959.0,3887.3,549.0,3338.3
Dec-2021,10636.6,1312.7,8688.3,3193.0,1851.7,4211.9,862.4,3349.4
Mar-2022,10941.9,1345.3,8875.9,3187.5,2102.7,4261.2,-59.4,4320.6
Jun-2022,11016.9,1644.4,8801.7,3202.6,1981.8,4268.1,502.3,3765.9
