,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2999.5,2489.3,436.9,143.1,9.6,357.5,75.3,282.2
Mar-2020,3546.8,2668.6,464.8,160.4,9.2,708.5,104.0,604.6
Jun-2020,3173.7,2183.3,944.7,143.7,14.2,832.5,222.2,610.3
Sep-2020,3847.1,2676.9,1131.0,140.8,11.7,1017.6,272.0,745.6
Dec-2020,3827.7,2735.4,996.1,134.6,10.3,947.4,248.4,698.9
Mar-2021,3282.4,2583.4,649.7,137.0,8.8,553.2,139.8,413.4
Jun-2021,4097.1,2871.9,1145.5,137.0,8.0,1080.2,288.4,791.8
Sep-2021,4132.8,2952.2,982.8,139.0,7.6,1034.0,251.6,782.4
Dec-2021,4027.8,2914.8,1040.0,133.9,5.5,973.5,242.7,730.8
Mar-2022,3262.9,2559.0,387.6,116.8,5.8,581.4,105.1,653.0
Jun-2022,3274.8,2299.8,857.4,107.5,2.2,865.4,221.4,759.2
