,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2020,61.8,29.3,19.3,2.4,0.6,29.5,7.1,22.5
Mar-2021,56.0,28.3,19.1,2.3,0.6,24.7,4.3,20.4
Jun-2021,60.2,24.9,26.3,1.5,0.5,33.3,9.0,24.3
Sep-2021,61.8,29.3,19.3,2.4,0.6,29.5,7.1,22.5
Dec-2021,49.3,27.9,15.1,1.9,0.5,19.0,3.2,15.8
Mar-2022,66.6,30.0,25.4,2.2,0.6,33.9,10.3,23.6
Jun-2022,68.0,31.1,30.7,1.7,0.6,34.6,9.5,25.1
