,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Mar-2020,1196.0,1008.8,175.9,97.3,31.6,58.3,-1.5,59.8
Jun-2020,979.7,794.7,167.0,81.2,23.0,80.8,26.1,54.8
Sep-2020,1556.2,1245.7,290.2,83.4,21.1,206.0,55.7,150.3
Dec-2020,1759.7,1391.5,348.5,83.2,20.0,265.0,80.1,184.9
Mar-2021,1743.9,1442.1,276.7,82.3,37.3,182.2,45.6,136.6
Jun-2021,1747.6,1402.3,328.3,66.2,29.3,249.8,81.8,168.1
Sep-2021,1801.8,1520.9,261.2,69.9,14.8,196.1,69.2,126.9
Dec-2021,1618.2,1441.1,152.5,69.7,25.6,81.7,25.7,56.0
Mar-2022,1621.9,1448.4,148.7,70.3,11.5,91.7,50.6,41.1
Jun-2022,1407.3,1310.4,70.7,60.9,13.4,22.6,7.9,14.7
