,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,4749.7,3539.0,1117.9,173.7,19.6,1017.4,258.5,758.9
Mar-2020,3944.1,3103.2,775.8,172.2,19.3,616.3,164.2,452.1
Jun-2020,2498.4,1979.6,467.0,166.9,14.9,337.0,85.1,251.9
Sep-2020,4621.2,3377.1,1149.6,168.7,15.3,1060.1,267.0,793.1
Dec-2020,5994.2,4218.6,1654.2,169.0,16.8,1589.8,401.9,1187.9
Mar-2021,5769.4,4448.4,1222.4,192.9,24.6,1103.5,283.9,819.6
Jun-2021,4891.4,3904.0,882.0,176.4,16.4,794.7,198.8,595.9
Sep-2021,6304.4,5276.9,874.9,179.8,18.1,829.5,210.9,618.6
Dec-2021,7595.9,6022.9,1468.2,184.0,21.5,1367.4,347.2,1020.3
Mar-2022,6848.7,5396.9,1362.7,181.3,14.3,1202.5,302.6,900.0
Jun-2022,7700.1,6123.6,1462.6,184.1,19.9,1372.4,355.1,1017.3
