,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2802.7,2317.1,398.8,132.2,18.9,-45.5,35.9,-81.5
Mar-2020,2693.8,2248.5,235.4,124.8,11.4,309.2,83.9,225.3
Jun-2020,2729.1,2099.8,595.3,125.1,8.7,495.5,131.9,363.6
Sep-2020,3067.9,2444.8,597.8,125.6,9.1,488.3,127.9,360.4
Dec-2020,2824.7,2395.0,407.4,127.1,10.5,292.1,73.8,218.2
Mar-2021,2582.0,2090.9,425.1,125.0,12.3,353.8,37.4,316.4
Jun-2021,3338.8,2349.2,964.9,125.4,14.8,849.4,203.5,645.9
Sep-2021,2944.8,4269.1,-1399.0,129.9,18.3,-1472.4,-143.3,-1329.1
Dec-2021,2767.5,2523.8,208.2,127.9,15.8,100.0,-430.5,530.4
Mar-2022,2871.5,2354.4,501.0,131.0,24.6,361.6,397.4,-35.9
Jun-2022,2739.0,2443.8,288.7,130.3,19.9,145.0,27.8,117.2
