,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,992.8,851.6,124.9,39.4,6.9,94.8,16.6,78.3
Mar-2020,958.8,802.0,132.6,43.9,5.1,85.9,12.3,73.5
Jun-2020,384.2,409.2,-30.4,38.7,5.5,-77.5,-18.5,-59.0
Sep-2020,1094.9,923.2,164.2,37.7,4.5,129.5,33.6,95.9
Dec-2020,1316.1,1128.0,181.4,36.5,6.2,145.4,38.4,107.1
Mar-2021,1507.1,1292.5,187.7,36.7,2.9,161.6,32.5,129.1
Jun-2021,1267.6,1099.1,157.6,35.4,3.0,130.2,33.2,97.0
Sep-2021,1676.3,1473.8,192.8,36.0,2.9,163.7,42.2,121.4
Dec-2021,1716.7,1515.0,186.4,36.9,3.8,161.1,40.6,120.4
Mar-2022,1772.2,1560.2,174.4,36.7,2.2,173.1,36.8,136.4
Jun-2022,1969.0,1753.0,204.0,32.5,3.6,180.0,45.7,134.3
