,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,16727.9,15543.7,997.6,926.2,849.4,-591.4,-161.8,-429.6
Mar-2020,16628.8,9712.0,6459.8,1055.2,908.6,4181.2,1456.0,2725.2
Jun-2020,9345.2,9470.3,-402.8,973.3,886.3,-1984.7,-714.4,-1270.3
Sep-2020,17121.2,15023.1,1900.5,989.8,720.4,610.3,217.0,393.3
Dec-2020,20049.2,14755.5,5077.5,981.2,670.1,3644.9,2361.7,1283.2
Mar-2021,23606.1,17133.1,6152.9,1157.7,540.4,4608.5,1164.7,3443.8
Jun-2021,20752.8,14078.8,6563.6,1026.1,503.0,5144.9,1294.9,3850.0
Sep-2021,27057.5,19810.0,7016.9,1055.6,439.0,5752.9,1449.3,4303.6
Dec-2021,25494.9,21835.5,3410.4,1048.7,315.8,1931.0,487.9,1443.1
Mar-2022,31210.2,26426.8,4331.3,1143.8,440.1,3210.0,791.7,2418.3
Jun-2022,24334.0,21727.8,2300.8,1193.9,374.0,1038.3,262.0,776.3
