,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,162.5,132.3,30.1,4.4,0.9,24.9,6.4,18.5
Mar-2020,161.5,135.4,24.2,4.6,1.0,20.5,5.4,15.2
Jun-2020,111.0,85.5,24.0,3.8,1.1,20.6,5.3,15.3
Sep-2020,178.7,143.7,30.0,5.5,0.7,28.9,7.1,21.8
Dec-2020,206.9,173.3,32.4,5.9,0.4,27.3,6.6,20.6
Mar-2021,204.0,167.1,34.4,6.9,0.8,29.2,7.8,21.4
Jun-2021,207.2,173.6,30.4,6.0,0.6,27.0,7.1,19.9
Sep-2021,341.9,301.1,37.5,6.4,0.9,33.5,9.1,24.4
Dec-2021,274.2,242.5,26.1,6.8,0.4,24.5,6.2,18.3
Mar-2022,263.6,234.2,27.5,7.1,0.6,21.7,4.8,16.9
Jun-2022,234.4,206.7,27.1,6.2,0.6,20.9,5.5,15.4
