,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1272.8,355.2,151.6,0.0,604.8,272.7,82.5,190.2
Mar-2020,1366.6,422.3,132.6,0.0,628.5,165.2,42.9,122.3
Jun-2020,1409.9,296.1,219.8,0.0,668.3,264.3,63.5,200.8
Sep-2020,1498.1,380.0,180.6,0.0,651.8,408.9,87.0,321.9
Dec-2020,1924.5,423.7,209.4,0.0,628.0,589.2,110.2,479.0
Mar-2021,1569.0,558.7,97.2,0.0,636.5,196.0,27.1,169.0
Jun-2021,1537.7,457.0,267.1,0.0,629.5,274.7,71.5,203.2
Sep-2021,1595.6,552.6,200.5,0.0,651.6,387.8,109.3,278.5
Dec-2021,1772.1,637.6,182.8,0.0,676.0,402.5,100.4,302.0
Mar-2022,1978.4,765.6,171.0,0.0,730.5,389.1,43.0,346.1
Jun-2022,1979.3,741.1,234.9,0.0,844.2,355.7,87.8,267.9
