,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,6268.5,1696.9,-632.1,0.0,4578.1,-24772.2,-6211.8,-18560.3
Mar-2020,5818.6,1764.5,-490.8,0.0,3947.6,-4765.9,-1097.6,2628.6
Jun-2020,6106.7,1382.0,526.2,0.0,3577.9,60.2,14.8,45.4
Sep-2020,5952.1,1320.1,653.3,0.0,3272.0,172.7,43.3,129.4
Dec-2020,6518.4,1472.1,1088.3,0.0,2760.7,86.7,-64.0,150.7
Mar-2021,4805.3,1617.8,-631.2,0.0,3002.6,-5054.7,-1267.0,-3787.8
Jun-2021,5581.8,1538.3,-136.2,0.0,3123.3,275.8,69.0,206.8
Sep-2021,5430.3,1612.1,-99.9,0.0,3140.0,300.8,75.3,225.5
Dec-2021,5632.0,1767.0,-3.0,0.0,3134.3,356.0,89.6,266.4
Mar-2022,5829.2,1926.9,-107.5,0.0,3128.1,503.2,135.7,367.5
Jun-2022,5916.3,2041.9,-191.6,0.0,3284.6,415.1,104.5,310.6
