,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,620.2,478.5,137.9,25.2,6.7,109.7,21.3,88.5
Mar-2020,503.7,389.6,97.3,26.3,6.7,242.2,40.5,201.8
Jun-2020,749.2,547.3,195.6,28.6,5.8,167.5,42.5,125.0
Sep-2020,837.6,594.7,239.8,29.6,6.2,207.0,52.6,154.5
Dec-2020,779.0,574.6,201.4,29.8,5.9,168.6,37.5,131.1
Mar-2021,784.6,558.6,222.9,30.5,5.8,189.7,47.5,142.3
Jun-2021,739.5,582.1,150.0,31.5,5.4,120.5,30.7,89.8
Sep-2021,708.0,610.3,93.4,31.9,4.0,61.8,15.7,46.1
Dec-2021,894.6,697.7,192.0,31.1,3.0,162.7,41.4,121.3
Mar-2022,917.1,706.9,206.0,31.7,4.0,174.6,45.3,129.2
Jun-2022,925.9,724.7,196.7,34.6,4.4,162.2,37.4,124.8
