,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,12996.6,7400.3,4612.7,416.2,12.4,5035.5,893.6,4141.9
Mar-2020,11597.8,6678.8,4163.5,392.5,14.7,4511.8,714.8,3797.1
Jun-2020,9808.1,6264.7,2646.6,398.2,16.8,3128.4,785.7,2342.8
Sep-2020,12586.7,7916.1,4060.6,382.5,13.8,4274.3,1041.9,3232.4
Dec-2020,13551.4,8299.0,4281.4,390.9,13.8,4847.6,1184.8,3662.8
Mar-2021,14066.6,8821.6,4473.0,388.0,3.1,4853.9,1105.5,3748.4
Jun-2021,13388.1,8967.0,3992.2,395.5,10.3,4015.3,1001.9,3013.5
Sep-2021,14230.5,8938.5,4615.0,401.5,10.4,4880.1,1182.9,3697.2
Dec-2021,17616.8,11704.8,5102.1,409.3,10.7,5492.0,1335.8,4156.2
Mar-2022,17100.1,11201.6,5224.4,445.9,10.5,5442.0,1251.1,4191.0
Jun-2022,17602.3,11642.1,5647.5,411.5,9.1,5539.6,1370.2,4169.4
