,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1456.7,1232.5,220.8,73.5,9.9,140.8,34.4,106.4
Mar-2020,1424.8,1291.9,132.2,73.4,4.8,54.7,13.5,41.2
Jun-2020,508.3,602.5,-95.7,50.5,7.2,-151.9,-37.6,-114.3
Sep-2020,933.2,860.2,40.4,61.2,6.0,5.8,1.8,4.0
Dec-2020,1294.4,1116.3,173.4,57.8,5.3,169.9,43.5,126.4
Mar-2021,1555.0,1282.2,261.3,62.3,4.2,144.1,47.4,96.8
Jun-2021,1124.1,1022.6,95.4,55.1,3.9,42.5,11.7,30.8
Sep-2021,1430.7,1260.6,165.6,55.6,4.7,109.8,29.1,80.7
Dec-2021,3516.0,3336.3,173.6,52.9,3.7,123.0,32.4,90.6
Mar-2022,1719.8,1446.5,260.3,53.2,2.5,217.6,54.7,163.0
Jun-2022,2447.0,2171.6,265.1,57.5,0.8,217.1,55.4,161.7
