,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,25112.5,13129.4,10580.6,5358.2,626.4,5998.6,1846.9,4151.6
Mar-2020,22781.8,15906.7,5549.5,4998.6,869.5,-3892.0,-793.8,-3098.3
Jun-2020,13448.1,8230.5,4780.8,3822.3,491.8,903.5,407.5,496.0
Sep-2020,19152.6,9927.7,6989.4,3679.5,317.2,3990.0,1112.2,2877.8
Dec-2020,18242.2,10516.2,6507.6,4427.0,477.7,2821.2,1443.0,1378.2
Mar-2021,24321.3,13039.6,8149.4,4398.6,568.8,8927.6,2193.6,6734.0
Jun-2021,23555.3,12019.9,11001.8,4165.6,619.7,6750.2,2415.4,4334.8
Sep-2021,27500.1,11826.1,12527.5,3942.9,578.8,11152.4,-7195.4,18347.7
Dec-2021,29964.5,13621.7,14851.2,4338.1,581.6,11423.2,2659.4,8763.7
Mar-2022,35841.0,18447.8,16049.5,5099.1,579.8,11714.3,2854.8,8859.5
Jun-2022,43078.4,17589.7,24731.0,4510.1,635.6,20343.0,5137.1,15205.9
