,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2644.3,677.5,245.2,0.0,1234.7,93.9,23.9,70.0
Mar-2020,2708.8,756.7,264.3,0.0,1187.2,150.8,36.4,114.4
Jun-2020,2568.3,684.9,356.4,0.0,1193.7,189.6,48.3,141.2
Sep-2020,2533.5,668.5,263.6,0.0,1145.2,194.2,50.0,144.2
Dec-2020,2559.8,683.2,224.9,0.0,1071.7,195.1,48.0,147.1
Mar-2021,2610.8,717.9,188.1,0.0,1016.4,110.3,34.9,75.3
Jun-2021,2720.5,856.7,112.8,0.0,1056.3,-618.2,-158.8,-459.5
Sep-2021,2567.7,817.4,98.1,0.0,1059.3,39.5,8.7,30.8
Dec-2021,2664.1,999.5,10.9,0.0,1033.8,206.9,50.8,156.1
Mar-2022,2642.3,985.3,146.1,0.0,999.6,256.8,58.9,197.8
Jun-2022,2702.9,1112.2,-84.5,0.0,1061.6,276.1,75.0,201.2
