,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,3640.9,7.6,3632.6,0.1,2725.6,907.0,0.0,907.0
Mar-2020,3205.5,47.3,3154.5,0.1,2499.7,654.7,0.0,654.7
Jun-2020,3669.2,39.4,3632.6,0.1,2740.7,891.8,0.0,891.8
Sep-2020,3714.2,17.3,3695.2,0.1,2700.3,995.0,0.0,995.0
Dec-2020,3932.5,6.8,3925.0,0.1,2878.2,1046.7,0.0,1046.7
Mar-2021,4455.0,47.0,4404.4,4.1,2917.8,1482.5,0.0,1482.5
Jun-2021,4581.6,5.3,4578.5,3.1,3073.5,1502.0,0.0,1502.0
Sep-2021,4690.0,26.9,4661.7,3.1,3157.1,1501.5,0.0,1501.5
Dec-2021,5097.2,8.1,5087.2,3.1,3491.3,1593.9,0.0,1593.9
Mar-2022,5932.8,81.8,5848.7,4.7,4352.8,1492.8,0.3,1492.5
Jun-2022,5627.5,27.4,5604.7,3.5,3939.6,1661.6,0.0,1661.6
