,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,412.6,342.2,65.1,19.3,6.9,44.1,1.6,42.5
Mar-2020,386.7,342.1,40.2,19.1,5.8,19.6,-6.4,26.0
Jun-2020,432.9,350.4,78.2,18.7,5.1,58.7,8.2,50.4
Sep-2020,503.6,410.8,88.9,19.3,2.9,70.6,9.9,60.7
Dec-2020,475.7,389.6,79.8,19.8,2.0,64.3,12.1,52.2
Mar-2021,492.6,417.4,69.8,20.0,1.8,29.8,2.8,27.0
Jun-2021,526.8,456.9,65.0,20.6,1.7,47.6,7.5,40.1
Sep-2021,583.5,511.2,67.1,20.6,1.8,50.0,7.8,42.1
Dec-2021,532.9,468.1,60.5,21.0,1.8,42.0,6.6,35.4
Mar-2022,542.0,480.5,56.8,16.4,1.4,43.7,5.2,38.5
Jun-2022,599.8,526.0,59.8,11.3,1.3,61.2,9.0,52.2
