,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,446.3,8.4,393.4,0.0,0.0,394.9,5.1,389.8
Mar-2020,911.5,497.2,519.5,0.0,0.0,521.6,-9.1,530.7
Jun-2020,378.7,9.5,386.1,0.0,0.0,387.7,-3.2,390.9
Sep-2020,306.7,8.4,298.0,0.0,0.0,299.6,-0.2,299.7
Dec-2020,26728.0,26239.3,517.0,0.0,0.0,527.1,63.2,232.8
Mar-2021,21125.6,21365.4,-1044.4,0.0,0.0,-207.9,-30.5,532.4
Jun-2021,16021.6,15598.4,405.2,0.0,0.0,422.7,46.4,223.2
Sep-2021,25646.3,25265.4,394.7,0.0,0.0,405.2,35.9,246.6
Dec-2021,20681.6,20202.8,468.4,0.0,0.0,478.0,45.7,364.1
Mar-2022,21666.2,21048.9,-462.3,0.0,0.0,532.3,53.0,672.1
Jun-2022,4817.3,4378.8,428.5,0.0,0.0,439.6,4.6,262.9
