,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,15313.5,11484.2,3777.8,979.9,783.9,2414.7,610.9,1803.8
Mar-2020,14282.8,10562.8,3648.7,1002.3,804.0,-95.7,341.1,-436.8
Jun-2020,9459.9,8087.7,1251.0,969.3,908.3,1553.5,360.2,1193.3
Sep-2020,16548.2,11737.3,4624.7,1006.0,855.7,2940.0,735.1,2204.9
Dec-2020,18106.4,11263.8,6701.9,971.1,800.0,4845.5,1230.6,3614.9
Mar-2021,21392.3,12014.8,9187.8,1041.0,829.7,8456.1,1862.6,6593.5
Jun-2021,21062.5,10593.3,10205.0,974.9,668.5,8978.5,2198.4,6780.0
Sep-2021,32964.4,19152.2,13430.0,1352.0,729.8,11599.7,2891.4,8708.3
Dec-2021,32244.2,19796.2,12168.0,1360.2,644.1,10262.7,2579.3,7683.4
Mar-2022,37187.1,24446.7,12234.2,1379.8,645.6,10638.6,2799.1,7839.5
Jun-2022,32756.7,22453.1,9568.0,1344.0,722.4,8182.5,2068.4,6114.2
