,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,2000.1,1659.0,306.3,69.9,13.3,257.9,60.9,197.0
Mar-2020,2068.8,1726.9,323.6,67.9,12.8,261.2,55.1,206.1
Jun-2020,1949.4,1586.8,322.0,59.7,13.1,289.8,76.8,213.0
Sep-2020,1950.5,1535.7,390.3,56.9,13.2,344.7,91.0,253.7
Dec-2020,2085.3,1555.8,467.9,71.7,12.7,445.1,118.6,326.5
Mar-2021,2148.2,1646.9,462.4,71.3,11.4,418.6,101.5,317.1
Jun-2021,2363.5,1827.1,464.6,58.2,12.9,465.3,121.8,343.5
Sep-2021,2660.9,2055.5,530.7,61.0,12.5,531.9,133.1,398.8
Dec-2021,2820.8,2157.9,592.1,63.2,12.7,587.0,149.5,437.5
Mar-2022,2987.2,2289.1,608.3,59.6,12.1,626.4,153.4,473.0
Jun-2022,3160.6,2463.0,658.1,59.9,12.2,625.5,153.9,471.6
