,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1303.5,693.7,587.6,0.0,0.0,590.8,107.8,483.0
Mar-2020,399.6,223.8,92.7,0.0,0.0,139.9,13.2,126.6
Jun-2020,455.6,109.8,341.5,0.0,0.0,343.3,56.8,286.5
Sep-2020,842.6,104.8,681.8,0.0,0.0,696.7,141.1,555.6
Dec-2020,842.6,109.5,660.7,0.0,0.0,661.8,140.6,521.2
Mar-2021,562.2,213.7,322.0,0.0,0.0,334.9,93.6,241.4
Jun-2021,212.2,103.7,99.3,0.0,0.0,101.6,12.4,89.2
Sep-2021,228.3,104.6,96.4,0.0,0.0,129.3,1.9,127.4
Dec-2021,695.2,104.8,583.9,0.0,0.0,587.4,96.4,491.0
Mar-2022,7587.9,8189.6,-717.2,0.0,0.0,-658.4,-115.1,-543.4
Jun-2022,8546.0,8339.5,144.3,0.0,0.0,147.9,29.5,118.5
