,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,1115.5,943.2,136.5,0.0,82.9,89.4,22.8,66.6
Mar-2020,990.1,805.9,147.7,0.0,105.4,77.2,20.1,57.1
Jun-2020,652.0,552.9,75.3,0.0,76.2,22.9,6.3,16.6
Sep-2020,892.7,608.5,81.4,0.0,130.3,153.9,-5.9,159.8
Dec-2020,843.0,694.6,122.0,0.0,136.7,11.7,3.5,8.1
Mar-2021,682.4,519.4,96.0,0.0,148.8,14.1,10.2,3.9
Jun-2021,783.2,599.2,125.7,0.0,175.1,8.8,2.3,6.6
Sep-2021,824.9,659.9,108.0,0.0,172.8,-7.8,-2.6,-5.2
Dec-2021,550.0,282.5,42.0,0.0,247.8,19.6,5.1,14.5
Mar-2022,917.3,383.6,398.6,0.0,124.4,409.2,105.3,303.9
Jun-2022,1395.7,1101.2,239.8,0.0,91.4,203.1,52.1,150.9
