,Total Revenue Qtr cr,Operating Expenses Qtr Cr,Operating Profit Qtr Cr,Depreciation Qtr Cr,Interest Qtr Cr,Profit Before Tax Qtr Cr,Tax Qtr Cr,Net Profit Qtr Cr
Dec-2019,3105.5,2235.4,812.9,308.2,220.5,341.4,-99.0,440.5
Mar-2020,2987.5,2099.3,831.4,311.2,208.3,-631.2,-409.1,-222.2
Jun-2020,2990.1,2031.6,906.8,292.1,206.9,459.5,93.1,366.4
Sep-2020,3115.1,2408.8,644.3,292.7,188.7,224.9,26.6,198.3
Dec-2020,2928.7,2037.2,829.6,294.7,171.2,425.5,77.7,347.8
Mar-2021,3069.8,2138.5,855.9,303.2,152.8,475.3,60.5,414.8
Jun-2021,3053.6,2340.6,658.3,303.8,151.7,257.5,58.5,199.0
Sep-2021,3511.2,2588.0,859.9,306.1,146.2,470.9,114.7,356.3
Dec-2021,3722.9,2743.9,891.6,308.6,145.2,525.2,145.0,380.2
Mar-2022,3724.1,2709.6,923.8,315.3,138.4,-739.3,-213.5,-525.8
Jun-2022,4760.8,3704.1,947.1,260.3,156.5,640.0,159.2,480.8
